fdir,label,time_in_sec,sr
train/id01289/Dpp9U81qvt0/00004.m4a,id01289,4.16,16000
train/id01289/Dpp9U81qvt0/00005.m4a,id01289,4.672,16000
train/id01289/Dpp9U81qvt0/00006.m4a,id01289,10.624,16000
train/id01289/Dpp9U81qvt0/00007.m4a,id01289,7.424,16000
train/id01289/Dpp9U81qvt0/00008.m4a,id01289,4.16,16000
train/id01289/Dpp9U81qvt0/00009.m4a,id01289,4.16,16000
train/id01289/Dpp9U81qvt0/00010.m4a,id01289,4.16,16000
train/id01289/Dpp9U81qvt0/00011.m4a,id01289,5.184,16000
train/id01289/Dpp9U81qvt0/00012.m4a,id01289,8.96,16000
train/id01289/Dpp9U81qvt0/00013.m4a,id01289,7.424,16000
train/id01289/Dpp9U81qvt0/00014.m4a,id01289,6.144,16000
train/id01289/Dpp9U81qvt0/00015.m4a,id01289,4.032,16000
train/id01289/Dpp9U81qvt0/00016.m4a,id01289,7.616,16000
train/id01289/Dpp9U81qvt0/00017.m4a,id01289,9.856,16000
train/id01289/Dpp9U81qvt0/00018.m4a,id01289,4.032,16000
train/id01289/Dpp9U81qvt0/00019.m4a,id01289,3.968,16000
train/id01289/Dpp9U81qvt0/00020.m4a,id01289,4.608,16000
train/id01289/Dpp9U81qvt0/00021.m4a,id01289,4.352,16000
train/id01289/Dpp9U81qvt0/00022.m4a,id01289,4.352,16000
train/id01289/Dpp9U81qvt0/00023.m4a,id01289,6.08,16000
train/id01289/Dpp9U81qvt0/00024.m4a,id01289,4.928,16000
train/id01289/Dpp9U81qvt0/00025.m4a,id01289,13.056,16000
train/id01289/Dpp9U81qvt0/00026.m4a,id01289,4.16,16000
train/id01289/Dpp9U81qvt0/00027.m4a,id01289,6.016,16000
train/id01289/Dpp9U81qvt0/00028.m4a,id01289,4.928,16000
train/id01289/Dpp9U81qvt0/00029.m4a,id01289,4.736,16000
train/id01289/Dpp9U81qvt0/00030.m4a,id01289,4.224,16000
train/id01289/Dpp9U81qvt0/00031.m4a,id01289,3.968,16000
train/id01289/Dpp9U81qvt0/00032.m4a,id01289,5.12,16000
train/id01289/Dpp9U81qvt0/00033.m4a,id01289,7.168,16000
train/id01289/Dpp9U81qvt0/00034.m4a,id01289,4.992,16000
train/id01289/Dpp9U81qvt0/00035.m4a,id01289,7.808,16000
train/id01289/Dpp9U81qvt0/00036.m4a,id01289,4.416,16000
train/id01289/Dpp9U81qvt0/00037.m4a,id01289,5.312,16000
train/id01289/Dpp9U81qvt0/00038.m4a,id01289,4.608,16000
train/id01289/Dpp9U81qvt0/00039.m4a,id01289,4.416,16000
train/id01289/Dpp9U81qvt0/00040.m4a,id01289,5.504,16000
train/id01289/Dpp9U81qvt0/00041.m4a,id01289,5.504,16000
train/id01289/Dpp9U81qvt0/00042.m4a,id01289,5.568,16000
train/id01289/Dpp9U81qvt0/00043.m4a,id01289,4.352,16000
train/id01289/Dpp9U81qvt0/00044.m4a,id01289,4.864,16000
train/id01289/Dpp9U81qvt0/00045.m4a,id01289,11.968,16000
train/id01289/Mf_gCZqnHv8/00046.m4a,id01289,5.184,16000
train/id01289/p0xt7MRPQOQ/00060.m4a,id01289,18.624,16000
train/id01289/p0xt7MRPQOQ/00061.m4a,id01289,4.288,16000
train/id01289/p0xt7MRPQOQ/00062.m4a,id01289,8.192,16000
train/id01289/SF2bN2gsje0/00047.m4a,id01289,6.464,16000
train/id01289/xixfa_H_BhU/00063.m4a,id01289,4.288,16000
train/id01289/xixfa_H_BhU/00064.m4a,id01289,6.976,16000
train/id01289/xixfa_H_BhU/00065.m4a,id01289,4.16,16000
train/id01289/yOi8okRwvaI/00066.m4a,id01289,9.408,16000
train/id01289/yOi8okRwvaI/00067.m4a,id01289,7.872,16000
train/id01289/z6N9IwplpvA/00068.m4a,id01289,7.936,16000
train/id01289/zp65GEvLYCU/00069.m4a,id01289,5.056,16000
train/id01289/zp65GEvLYCU/00070.m4a,id01289,4.928,16000
train/id01289/zp65GEvLYCU/00071.m4a,id01289,5.824,16000
train/id01289/zp65GEvLYCU/00072.m4a,id01289,6.656,16000
train/id01342/3fcdSm35PT0/00001.m4a,id01342,6.208,16000
train/id01342/64xMKiXsR0w/00002.m4a,id01342,5.056,16000
train/id01342/64xMKiXsR0w/00003.m4a,id01342,6.464,16000
train/id01342/64xMKiXsR0w/00004.m4a,id01342,5.056,16000
train/id01342/64xMKiXsR0w/00005.m4a,id01342,7.104,16000
train/id01342/64xMKiXsR0w/00006.m4a,id01342,5.44,16000
train/id01342/8asNsgCMSD4/00007.m4a,id01342,4.928,16000
train/id01342/9Q863_DCShE/00008.m4a,id01342,5.952,16000
train/id01342/9Q863_DCShE/00009.m4a,id01342,4.16,16000
train/id01342/9Q863_DCShE/00010.m4a,id01342,6.784,16000
train/id01342/9Q863_DCShE/00011.m4a,id01342,4.992,16000
train/id01342/9Q863_DCShE/00012.m4a,id01342,4.416,16000
train/id01342/9Q863_DCShE/00013.m4a,id01342,6.72,16000
train/id01342/9Q863_DCShE/00014.m4a,id01342,5.568,16000
train/id01342/9Q863_DCShE/00015.m4a,id01342,4.736,16000
train/id01342/9Q863_DCShE/00016.m4a,id01342,4.672,16000
train/id01342/9Q863_DCShE/00017.m4a,id01342,4.544,16000
train/id01342/bM4qvPOzwFo/00118.m4a,id01342,6.528,16000
train/id01342/bM4qvPOzwFo/00119.m4a,id01342,6.016,16000
train/id01342/bM4qvPOzwFo/00120.m4a,id01342,6.912,16000
train/id01342/bM4qvPOzwFo/00121.m4a,id01342,5.888,16000
train/id01342/bM4qvPOzwFo/00122.m4a,id01342,6.848,16000
train/id01342/bM4qvPOzwFo/00123.m4a,id01342,5.632,16000
train/id01342/bM4qvPOzwFo/00124.m4a,id01342,5.504,16000
train/id01342/bM4qvPOzwFo/00125.m4a,id01342,7.296,16000
train/id01342/bM4qvPOzwFo/00126.m4a,id01342,7.936,16000
train/id01342/bM4qvPOzwFo/00127.m4a,id01342,7.04,16000
train/id01342/CTHowghkMqk/00018.m4a,id01342,12.224,16000
train/id01342/CTHowghkMqk/00019.m4a,id01342,4.928,16000
train/id01342/CTHowghkMqk/00020.m4a,id01342,7.744,16000
train/id01342/CTHowghkMqk/00021.m4a,id01342,8.448,16000
train/id01342/CTHowghkMqk/00022.m4a,id01342,7.552,16000
train/id01342/CTHowghkMqk/00023.m4a,id01342,20.736,16000
train/id01342/CTHowghkMqk/00024.m4a,id01342,6.208,16000
train/id01342/CTHowghkMqk/00025.m4a,id01342,5.888,16000
train/id01342/CTHowghkMqk/00026.m4a,id01342,19.776,16000
train/id01342/CTHowghkMqk/00027.m4a,id01342,4.992,16000
train/id01342/CTHowghkMqk/00028.m4a,id01342,5.12,16000
train/id01342/CTHowghkMqk/00029.m4a,id01342,8.064,16000
train/id01342/CTHowghkMqk/00030.m4a,id01342,4.928,16000
train/id01342/CTHowghkMqk/00031.m4a,id01342,5.376,16000
train/id01342/CTHowghkMqk/00032.m4a,id01342,5.504,16000
train/id01342/CTHowghkMqk/00033.m4a,id01342,4.864,16000
train/id01342/CTHowghkMqk/00034.m4a,id01342,4.16,16000
train/id01342/CTHowghkMqk/00035.m4a,id01342,5.12,16000
train/id01342/CTHowghkMqk/00036.m4a,id01342,4.416,16000
train/id01342/CTHowghkMqk/00037.m4a,id01342,14.016,16000
train/id01342/CTHowghkMqk/00038.m4a,id01342,6.464,16000
train/id01342/CTHowghkMqk/00039.m4a,id01342,6.848,16000
train/id01342/CTHowghkMqk/00040.m4a,id01342,6.848,16000
train/id01342/CTHowghkMqk/00041.m4a,id01342,10.944,16000
train/id01342/CTHowghkMqk/00042.m4a,id01342,6.4,16000
train/id01342/dYDPcOQYIA0/00128.m4a,id01342,17.024,16000
train/id01342/dYDPcOQYIA0/00129.m4a,id01342,7.552,16000
train/id01342/dYDPcOQYIA0/00130.m4a,id01342,8.256,16000
train/id01342/dYDPcOQYIA0/00131.m4a,id01342,10.048,16000
train/id01342/dYDPcOQYIA0/00132.m4a,id01342,11.328,16000
train/id01342/dYDPcOQYIA0/00133.m4a,id01342,5.504,16000
train/id01342/dYDPcOQYIA0/00134.m4a,id01342,17.024,16000
train/id01342/dYDPcOQYIA0/00135.m4a,id01342,6.592,16000
train/id01342/DYuQp77XEpw/00043.m4a,id01342,7.104,16000
train/id01342/DYuQp77XEpw/00044.m4a,id01342,9.408,16000
train/id01342/DYuQp77XEpw/00045.m4a,id01342,7.168,16000
train/id01342/E2MULHQetgw/00046.m4a,id01342,4.608,16000
train/id01342/EYjN715_D3Y/00047.m4a,id01342,7.808,16000
train/id01342/EYjN715_D3Y/00048.m4a,id01342,4.736,16000
train/id01342/EYjN715_D3Y/00049.m4a,id01342,5.504,16000
train/id01342/EYjN715_D3Y/00050.m4a,id01342,16.896,16000
train/id01342/EYjN715_D3Y/00051.m4a,id01342,6.208,16000
train/id01342/EYjN715_D3Y/00052.m4a,id01342,6.4,16000
train/id01342/EYjN715_D3Y/00053.m4a,id01342,5.184,16000
train/id01342/Gq_a_C5odas/00054.m4a,id01342,10.048,16000
train/id01342/Gq_a_C5odas/00055.m4a,id01342,6.592,16000
train/id01342/Gq_a_C5odas/00056.m4a,id01342,4.096,16000
train/id01342/HDf0SQ5bDrs/00057.m4a,id01342,7.744,16000
train/id01342/HDf0SQ5bDrs/00058.m4a,id01342,4.096,16000
train/id01342/HDf0SQ5bDrs/00059.m4a,id01342,6.912,16000
train/id01342/HDf0SQ5bDrs/00060.m4a,id01342,4.16,16000
train/id01342/HDf0SQ5bDrs/00061.m4a,id01342,6.656,16000
train/id01342/HDf0SQ5bDrs/00062.m4a,id01342,4.48,16000
train/id01342/J9GJeN3gids/00063.m4a,id01342,4.224,16000
train/id01342/J9GJeN3gids/00064.m4a,id01342,5.248,16000
train/id01342/J9GJeN3gids/00065.m4a,id01342,8.704,16000
train/id01342/J9GJeN3gids/00066.m4a,id01342,8.768,16000
train/id01342/J9GJeN3gids/00067.m4a,id01342,5.376,16000
train/id01342/J9GJeN3gids/00068.m4a,id01342,6.08,16000
train/id01342/J9GJeN3gids/00069.m4a,id01342,6.272,16000
train/id01342/J9GJeN3gids/00070.m4a,id01342,4.416,16000
train/id01342/J9GJeN3gids/00071.m4a,id01342,4.16,16000
train/id01342/J9GJeN3gids/00072.m4a,id01342,7.168,16000
train/id01342/J9GJeN3gids/00073.m4a,id01342,8.576,16000
train/id01342/J9GJeN3gids/00074.m4a,id01342,7.68,16000
train/id01342/KbIYf7nS3v8/00075.m4a,id01342,5.504,16000
train/id01342/KbIYf7nS3v8/00076.m4a,id01342,4.224,16000
train/id01342/KbIYf7nS3v8/00077.m4a,id01342,4.48,16000
train/id01342/KbIYf7nS3v8/00078.m4a,id01342,14.912,16000
train/id01342/KbIYf7nS3v8/00079.m4a,id01342,6.464,16000
train/id01342/KbIYf7nS3v8/00080.m4a,id01342,8.064,16000
train/id01342/KbIYf7nS3v8/00081.m4a,id01342,10.688,16000
train/id01342/KbIYf7nS3v8/00082.m4a,id01342,7.168,16000
train/id01342/KbIYf7nS3v8/00083.m4a,id01342,5.888,16000
train/id01342/KbIYf7nS3v8/00084.m4a,id01342,5.056,16000
train/id01342/KbIYf7nS3v8/00085.m4a,id01342,7.424,16000
train/id01342/KbIYf7nS3v8/00086.m4a,id01342,5.76,16000
train/id01342/KbIYf7nS3v8/00087.m4a,id01342,5.504,16000
train/id01342/KbIYf7nS3v8/00088.m4a,id01342,4.544,16000
train/id01342/KhJkTJNv2vQ/00089.m4a,id01342,5.568,16000
train/id01342/KhJkTJNv2vQ/00090.m4a,id01342,8.128,16000
train/id01342/KhJkTJNv2vQ/00091.m4a,id01342,4.672,16000
train/id01342/KhJkTJNv2vQ/00092.m4a,id01342,4.416,16000
train/id01342/KhJkTJNv2vQ/00093.m4a,id01342,3.968,16000
train/id01342/KhJkTJNv2vQ/00094.m4a,id01342,7.808,16000
train/id01342/P7RQ79dsp4c/00095.m4a,id01342,5.376,16000
train/id01342/PeNBbRZKXg4/00096.m4a,id01342,4.672,16000
train/id01342/PeNBbRZKXg4/00097.m4a,id01342,5.632,16000
train/id01342/PeNBbRZKXg4/00098.m4a,id01342,6.528,16000
train/id01342/PeNBbRZKXg4/00099.m4a,id01342,5.056,16000
train/id01342/PeNBbRZKXg4/00100.m4a,id01342,3.968,16000
train/id01342/PeNBbRZKXg4/00101.m4a,id01342,6.016,16000
train/id01342/PeNBbRZKXg4/00102.m4a,id01342,4.48,16000
train/id01342/PeNBbRZKXg4/00103.m4a,id01342,4.608,16000
train/id01342/PeNBbRZKXg4/00104.m4a,id01342,9.024,16000
train/id01342/uFxlXuyQg2M/00136.m4a,id01342,4.416,16000
train/id01342/uFxlXuyQg2M/00137.m4a,id01342,19.584,16000
train/id01342/uFxlXuyQg2M/00138.m4a,id01342,4.224,16000
train/id01342/uFxlXuyQg2M/00139.m4a,id01342,6.4,16000
train/id01342/uFxlXuyQg2M/00140.m4a,id01342,14.976,16000
train/id01342/uFxlXuyQg2M/00141.m4a,id01342,5.376,16000
train/id01342/uFxlXuyQg2M/00142.m4a,id01342,4.608,16000
train/id01342/UOz3qO9qEf0/00105.m4a,id01342,4.864,16000
train/id01342/UOz3qO9qEf0/00106.m4a,id01342,3.968,16000
train/id01342/_hz9YROe-pM/00107.m4a,id01342,11.328,16000
train/id01342/_hz9YROe-pM/00108.m4a,id01342,5.376,16000
train/id01342/_hz9YROe-pM/00109.m4a,id01342,4.224,16000
train/id01342/_hz9YROe-pM/00110.m4a,id01342,7.04,16000
train/id01342/_hz9YROe-pM/00111.m4a,id01342,4.096,16000
train/id01342/_hz9YROe-pM/00112.m4a,id01342,8.576,16000
train/id01342/_jqfnERK0JM/00113.m4a,id01342,5.056,16000
train/id01342/_jqfnERK0JM/00114.m4a,id01342,15.744,16000
train/id01342/_jqfnERK0JM/00115.m4a,id01342,5.952,16000
train/id01342/_jqfnERK0JM/00116.m4a,id01342,6.848,16000
train/id01342/_jqfnERK0JM/00117.m4a,id01342,7.424,16000
train/id01362/0-N9KaoyO8E/00001.m4a,id01362,5.632,16000
train/id01362/0-N9KaoyO8E/00002.m4a,id01362,5.696,16000
train/id01362/0-N9KaoyO8E/00003.m4a,id01362,10.496,16000
train/id01362/0-N9KaoyO8E/00004.m4a,id01362,4.544,16000
train/id01362/0-N9KaoyO8E/00005.m4a,id01362,8.256,16000
train/id01362/2241EA7EuGg/00006.m4a,id01362,9.024,16000
train/id01362/2241EA7EuGg/00007.m4a,id01362,10.432,16000
train/id01362/6693CxK-PHY/00008.m4a,id01362,3.968,16000
train/id01362/6693CxK-PHY/00009.m4a,id01362,5.312,16000
train/id01362/6693CxK-PHY/00010.m4a,id01362,5.888,16000
train/id01362/6693CxK-PHY/00011.m4a,id01362,5.632,16000
train/id01362/d7s-FGLICnA/00030.m4a,id01362,5.056,16000
train/id01362/EI3-0Fi-kTY/00012.m4a,id01362,5.696,16000
train/id01362/e_uKe_AWMBE/00031.m4a,id01362,4.096,16000
train/id01362/e_uKe_AWMBE/00032.m4a,id01362,5.184,16000
train/id01362/g4d5l-u8Fk0/00033.m4a,id01362,4.544,16000
train/id01362/g4d5l-u8Fk0/00034.m4a,id01362,11.584,16000
train/id01362/g4d5l-u8Fk0/00035.m4a,id01362,4.224,16000
train/id01362/JN-DnmmF_vM/00013.m4a,id01362,6.336,16000
train/id01362/JN-DnmmF_vM/00014.m4a,id01362,5.12,16000
train/id01362/JN-DnmmF_vM/00015.m4a,id01362,10.176,16000
train/id01362/Nj3KOCxdY8k/00016.m4a,id01362,4.864,16000
train/id01362/Nj3KOCxdY8k/00017.m4a,id01362,10.24,16000
train/id01362/Nj3KOCxdY8k/00018.m4a,id01362,4.096,16000
train/id01362/Nj3KOCxdY8k/00019.m4a,id01362,4.16,16000
train/id01362/Nj3KOCxdY8k/00020.m4a,id01362,4.224,16000
train/id01362/nSEjxWn2P4A/00036.m4a,id01362,4.608,16000
train/id01362/nSEjxWn2P4A/00037.m4a,id01362,4.032,16000
train/id01362/nSEjxWn2P4A/00038.m4a,id01362,5.568,16000
train/id01362/Nz9CV6rsCo4/00021.m4a,id01362,4.224,16000
train/id01362/Nz9CV6rsCo4/00022.m4a,id01362,9.088,16000
train/id01362/Qx1TEcKLCI4/00023.m4a,id01362,6.016,16000
train/id01362/Qx1TEcKLCI4/00024.m4a,id01362,10.496,16000
train/id01362/Qx1TEcKLCI4/00025.m4a,id01362,4.032,16000
train/id01362/Qx1TEcKLCI4/00026.m4a,id01362,4.16,16000
train/id01362/qX4BlXBrLE4/00039.m4a,id01362,6.976,16000
train/id01362/qX4BlXBrLE4/00040.m4a,id01362,6.464,16000
train/id01362/tLGzAfQ21OI/00041.m4a,id01362,4.224,16000
train/id01362/tLGzAfQ21OI/00042.m4a,id01362,5.056,16000
train/id01362/tLGzAfQ21OI/00043.m4a,id01362,5.632,16000
train/id01362/tLGzAfQ21OI/00044.m4a,id01362,5.248,16000
train/id01362/tLGzAfQ21OI/00045.m4a,id01362,5.12,16000
train/id01362/uKPJT35GEk4/00046.m4a,id01362,4.8,16000
train/id01362/uKPJT35GEk4/00047.m4a,id01362,5.76,16000
train/id01362/VbL889_v2Uo/00027.m4a,id01362,4.224,16000
train/id01362/VbL889_v2Uo/00028.m4a,id01362,4.608,16000
train/id01362/vfJ0x-1I5c8/00048.m4a,id01362,6.144,16000
train/id01362/xcyd-jqGivU/00049.m4a,id01362,8.384,16000
train/id01362/xcyd-jqGivU/00050.m4a,id01362,7.104,16000
train/id01362/xcyd-jqGivU/00051.m4a,id01362,5.184,16000
train/id01362/xcyd-jqGivU/00052.m4a,id01362,4.288,16000
train/id01362/YAIM9xahraU/00029.m4a,id01362,3.968,16000
train/id01362/yeLTlFQpxsU/00053.m4a,id01362,4.48,16000
train/id01362/yeLTlFQpxsU/00054.m4a,id01362,8.704,16000
train/id01362/yrVspjSG6O8/00055.m4a,id01362,6.08,16000
train/id01512/2GfPpIg29ZU/00001.m4a,id01512,4.16,16000
train/id01512/2GfPpIg29ZU/00002.m4a,id01512,5.312,16000
train/id01512/2GfPpIg29ZU/00003.m4a,id01512,6.784,16000
train/id01512/2GfPpIg29ZU/00004.m4a,id01512,6.528,16000
train/id01512/2GfPpIg29ZU/00005.m4a,id01512,4.48,16000
train/id01512/2GfPpIg29ZU/00006.m4a,id01512,7.168,16000
train/id01512/6AfzUR1XagU/00007.m4a,id01512,4.288,16000
train/id01512/AQo3Q0CnXxU/00008.m4a,id01512,5.12,16000
train/id01512/AQo3Q0CnXxU/00009.m4a,id01512,4.288,16000
train/id01512/AQo3Q0CnXxU/00010.m4a,id01512,4.672,16000
train/id01512/AQo3Q0CnXxU/00011.m4a,id01512,4.736,16000
train/id01512/AQo3Q0CnXxU/00012.m4a,id01512,5.568,16000
train/id01512/AQo3Q0CnXxU/00013.m4a,id01512,5.312,16000
train/id01512/AQo3Q0CnXxU/00014.m4a,id01512,4.608,16000
train/id01512/AQo3Q0CnXxU/00015.m4a,id01512,4.224,16000
train/id01512/AQo3Q0CnXxU/00016.m4a,id01512,5.824,16000
train/id01512/AQo3Q0CnXxU/00017.m4a,id01512,3.968,16000
train/id01512/AQo3Q0CnXxU/00018.m4a,id01512,4.288,16000
train/id01512/AQo3Q0CnXxU/00019.m4a,id01512,4.288,16000
train/id01512/AQo3Q0CnXxU/00020.m4a,id01512,4.224,16000
train/id01512/AQo3Q0CnXxU/00021.m4a,id01512,5.888,16000
train/id01512/AQo3Q0CnXxU/00022.m4a,id01512,5.504,16000
train/id01512/AQo3Q0CnXxU/00023.m4a,id01512,10.24,16000
train/id01512/AQo3Q0CnXxU/00024.m4a,id01512,4.864,16000
train/id01512/AQo3Q0CnXxU/00025.m4a,id01512,9.472,16000
train/id01512/dVGJiR2Nkig/00098.m4a,id01512,15.168,16000
train/id01512/dVGJiR2Nkig/00099.m4a,id01512,10.368,16000
train/id01512/dVGJiR2Nkig/00100.m4a,id01512,8.256,16000
train/id01512/f2Yf2Qx7CeY/00101.m4a,id01512,5.248,16000
train/id01512/f2Yf2Qx7CeY/00102.m4a,id01512,4.096,16000
train/id01512/f2Yf2Qx7CeY/00103.m4a,id01512,4.672,16000
train/id01512/f2Yf2Qx7CeY/00104.m4a,id01512,5.376,16000
train/id01512/f2Yf2Qx7CeY/00105.m4a,id01512,8.128,16000
train/id01512/f2Yf2Qx7CeY/00106.m4a,id01512,4.096,16000
train/id01512/f2Yf2Qx7CeY/00107.m4a,id01512,4.864,16000
train/id01512/f2Yf2Qx7CeY/00108.m4a,id01512,4.544,16000
train/id01512/f2Yf2Qx7CeY/00109.m4a,id01512,6.656,16000
train/id01512/f2Yf2Qx7CeY/00110.m4a,id01512,5.248,16000
train/id01512/f2Yf2Qx7CeY/00111.m4a,id01512,4.672,16000
train/id01512/f2Yf2Qx7CeY/00112.m4a,id01512,16.576,16000
train/id01512/f2Yf2Qx7CeY/00113.m4a,id01512,8.064,16000
train/id01512/f2Yf2Qx7CeY/00114.m4a,id01512,5.248,16000
train/id01512/f2Yf2Qx7CeY/00115.m4a,id01512,6.656,16000
train/id01512/f2Yf2Qx7CeY/00116.m4a,id01512,15.68,16000
train/id01512/f2Yf2Qx7CeY/00117.m4a,id01512,4.48,16000
train/id01512/f2Yf2Qx7CeY/00118.m4a,id01512,7.04,16000
train/id01512/f2Yf2Qx7CeY/00119.m4a,id01512,4.864,16000
train/id01512/f2Yf2Qx7CeY/00120.m4a,id01512,5.888,16000
train/id01512/f2Yf2Qx7CeY/00121.m4a,id01512,6.08,16000
train/id01512/FIGjavPcYqE/00026.m4a,id01512,4.288,16000
train/id01512/FIGjavPcYqE/00027.m4a,id01512,4.16,16000
train/id01512/FIGjavPcYqE/00028.m4a,id01512,7.424,16000
train/id01512/FIGjavPcYqE/00029.m4a,id01512,8.256,16000
train/id01512/FIGjavPcYqE/00030.m4a,id01512,4.416,16000
train/id01512/GGm3gy1azBI/00031.m4a,id01512,7.424,16000
train/id01512/GGm3gy1azBI/00032.m4a,id01512,5.248,16000
train/id01512/GGm3gy1azBI/00033.m4a,id01512,5.888,16000
train/id01512/GGm3gy1azBI/00034.m4a,id01512,6.016,16000
train/id01512/GGm3gy1azBI/00035.m4a,id01512,4.608,16000
train/id01512/GGm3gy1azBI/00036.m4a,id01512,4.032,16000
train/id01512/hnyAeh_w1XA/00122.m4a,id01512,4.608,16000
train/id01512/HpiZ8UpFcWA/00038.m4a,id01512,5.12,16000
train/id01512/HpiZ8UpFcWA/00039.m4a,id01512,8.896,16000
train/id01512/HpiZ8UpFcWA/00040.m4a,id01512,14.016,16000
train/id01512/HpiZ8UpFcWA/00041.m4a,id01512,20.416,16000
train/id01512/HpiZ8UpFcWA/00042.m4a,id01512,4.032,16000
train/id01512/HpiZ8UpFcWA/00043.m4a,id01512,4.992,16000
train/id01512/HpiZ8UpFcWA/00044.m4a,id01512,17.536,16000
train/id01512/HpiZ8UpFcWA/00045.m4a,id01512,41.728,16000
train/id01512/HpiZ8UpFcWA/00046.m4a,id01512,6.848,16000
train/id01512/HpiZ8UpFcWA/00047.m4a,id01512,9.024,16000
train/id01512/HpiZ8UpFcWA/00048.m4a,id01512,14.784,16000
train/id01512/HpiZ8UpFcWA/00049.m4a,id01512,6.08,16000
train/id01512/HpiZ8UpFcWA/00050.m4a,id01512,5.504,16000
train/id01512/HpiZ8UpFcWA/00051.m4a,id01512,6.336,16000
train/id01512/HpiZ8UpFcWA/00052.m4a,id01512,19.456,16000
train/id01512/HpiZ8UpFcWA/00053.m4a,id01512,16.576,16000
train/id01512/HpiZ8UpFcWA/00054.m4a,id01512,9.408,16000
train/id01512/HpiZ8UpFcWA/00055.m4a,id01512,8.768,16000
train/id01512/HpiZ8UpFcWA/00056.m4a,id01512,4.096,16000
train/id01512/HpiZ8UpFcWA/00057.m4a,id01512,3.968,16000
train/id01512/HpiZ8UpFcWA/00058.m4a,id01512,4.096,16000
train/id01512/HpiZ8UpFcWA/00059.m4a,id01512,16.0,16000
train/id01512/HpiZ8UpFcWA/00060.m4a,id01512,7.616,16000
train/id01512/HpiZ8UpFcWA/00061.m4a,id01512,5.184,16000
train/id01512/HpiZ8UpFcWA/00062.m4a,id01512,8.256,16000
train/id01512/HQ4ITi5TZug/00037.m4a,id01512,5.504,16000
train/id01512/HrdQqufVWjk/00063.m4a,id01512,10.944,16000
train/id01512/HrdQqufVWjk/00064.m4a,id01512,17.472,16000
train/id01512/HrdQqufVWjk/00065.m4a,id01512,10.752,16000
train/id01512/HrdQqufVWjk/00066.m4a,id01512,27.008,16000
train/id01512/HrdQqufVWjk/00067.m4a,id01512,5.504,16000
train/id01512/HrdQqufVWjk/00068.m4a,id01512,6.016,16000
train/id01512/HrdQqufVWjk/00069.m4a,id01512,15.488,16000
train/id01512/HrdQqufVWjk/00070.m4a,id01512,20.096,16000
train/id01512/HrdQqufVWjk/00071.m4a,id01512,13.312,16000
train/id01512/HrdQqufVWjk/00072.m4a,id01512,4.928,16000
train/id01512/IFEogRTzBEk/00073.m4a,id01512,4.096,16000
train/id01512/IFEogRTzBEk/00074.m4a,id01512,7.616,16000
train/id01512/IFEogRTzBEk/00075.m4a,id01512,6.336,16000
train/id01512/IFEogRTzBEk/00076.m4a,id01512,5.952,16000
train/id01512/IFEogRTzBEk/00077.m4a,id01512,11.776,16000
train/id01512/IFEogRTzBEk/00078.m4a,id01512,18.688,16000
train/id01512/IFEogRTzBEk/00079.m4a,id01512,5.824,16000
train/id01512/IFEogRTzBEk/00080.m4a,id01512,6.976,16000
train/id01512/IFEogRTzBEk/00081.m4a,id01512,12.224,16000
train/id01512/IFEogRTzBEk/00082.m4a,id01512,8.576,16000
train/id01512/IFEogRTzBEk/00083.m4a,id01512,5.184,16000
train/id01512/IFEogRTzBEk/00084.m4a,id01512,16.576,16000
train/id01512/IFEogRTzBEk/00085.m4a,id01512,10.88,16000
train/id01512/IFEogRTzBEk/00086.m4a,id01512,10.496,16000
train/id01512/IFEogRTzBEk/00087.m4a,id01512,12.608,16000
train/id01512/IFEogRTzBEk/00088.m4a,id01512,12.48,16000
train/id01512/IFEogRTzBEk/00089.m4a,id01512,16.512,16000
train/id01512/IFEogRTzBEk/00090.m4a,id01512,3.968,16000
train/id01512/IFEogRTzBEk/00091.m4a,id01512,20.608,16000
train/id01512/IFEogRTzBEk/00092.m4a,id01512,12.288,16000
train/id01512/IFEogRTzBEk/00093.m4a,id01512,4.096,16000
train/id01512/jLKjlDzPfDk/00123.m4a,id01512,4.8,16000
train/id01512/jLKjlDzPfDk/00124.m4a,id01512,4.48,16000
train/id01512/jLKjlDzPfDk/00125.m4a,id01512,6.08,16000
train/id01512/jLKjlDzPfDk/00126.m4a,id01512,4.288,16000
train/id01512/jLKjlDzPfDk/00127.m4a,id01512,7.744,16000
train/id01512/koxw59KydF0/00128.m4a,id01512,4.608,16000
train/id01512/koxw59KydF0/00129.m4a,id01512,4.16,16000
train/id01512/koxw59KydF0/00130.m4a,id01512,8.064,16000
train/id01512/koxw59KydF0/00131.m4a,id01512,5.888,16000
train/id01512/koxw59KydF0/00132.m4a,id01512,5.568,16000
train/id01512/koxw59KydF0/00133.m4a,id01512,4.416,16000
train/id01512/koxw59KydF0/00134.m4a,id01512,8.32,16000
train/id01512/r6zRS8eHC_I/00135.m4a,id01512,6.848,16000
train/id01512/r6zRS8eHC_I/00136.m4a,id01512,5.952,16000
train/id01512/r6zRS8eHC_I/00137.m4a,id01512,13.248,16000
train/id01512/r6zRS8eHC_I/00138.m4a,id01512,5.696,16000
train/id01512/r6zRS8eHC_I/00139.m4a,id01512,18.88,16000
train/id01512/r6zRS8eHC_I/00140.m4a,id01512,6.528,16000
train/id01512/r6zRS8eHC_I/00141.m4a,id01512,8.832,16000
